cache_hit,cache_key,cache_version,caption,caption_len,caption_model,clip_score,dataset_index,generic_flag,image_id,image_path,max_new_tokens,order,prompt_id,prompt_name,prompt_text,reference_captions,seed,siglip_score,split,temperature,top_p,zerocap_best_idx,zerocap_candidates,baseline_clip_score,baseline_siglip_score,delta_clip,delta_siglip,clip_win,siglip_win
False,0927ea4bf8be44b7a13c254cace8b5c8c76e53f7,clip_siglip_generalization_v1,"A black and tan dog cautiously steps onto a wooden dock, its paws sinking slightly into the icy water as it explores the edge of a frozen lake.",28,Qwen/Qwen3-VL-8B-Instruct,0.3389127552509308,15986,False,15986,results/generalization_100_seed1/samples/images/017_15986.jpg,64,17,baseline,Baseline,Write a caption for this image.,"[""A black and brown dog is jumping on blocks of concrete in the water."", ""Black dog looking at his reflection in the water."", ""A black dog carefully crosses over some water."", ""Black dog near a dock looks into murky water"", ""The black dog jumps on a cinderblock.""]",1,0.2004991620779037,test,0.0,,,,0.3389127552509308,0.2004991620779037,0.0,0.0,False,False
False,413c44af97a6ac1ade5745e49f9a66f42d605b83,clip_siglip_generalization_v1,"A black and tan dog stands at the edge of a wooden dock, its nose lowered to sniff a partially submerged concrete block in the water, with another similar block nearby and the dock extending into the calm, reflective water.",40,Qwen/Qwen3-VL-8B-Instruct,0.363892138004303,15986,False,15986,results/generalization_100_seed1/samples/images/017_15986.jpg,64,17,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A black and brown dog is jumping on blocks of concrete in the water."", ""Black dog looking at his reflection in the water."", ""A black dog carefully crosses over some water."", ""Black dog near a dock looks into murky water"", ""The black dog jumps on a cinderblock.""]",1,0.2296985387802124,test,0.0,,,,0.3389127552509308,0.2004991620779037,0.024979382753372192,0.02919937670230871,True,True
False,6fe8e0d976522b215856c1b22e125e17434184b4,clip_siglip_generalization_v1,"Two friends enjoy a late-night snack, sharing bites of delicious-looking ribs while laughing and chatting under the glow of city lights.",21,Qwen/Qwen3-VL-8B-Instruct,0.2932344675064087,928,False,928,results/generalization_100_seed1/samples/images/018_928.jpg,64,18,baseline,Baseline,Write a caption for this image.,"[""A woman with a red jacket and her companion eating snacks."", ""A young man and woman enjoy some ribs in the evening."", ""Two people are eating barbecue ribs at night."", ""A man and a woman about to eat."", ""These two people are eating.""]",1,0.1660731583833694,test,0.0,,,,0.2932344675064087,0.1660731583833694,0.0,0.0,False,False
False,ddc57d6ed964fbcab967cc5bf290187272cd7383,clip_siglip_generalization_v1,"Two people are enjoying food outdoors at night; the person on the left, wearing a Rolling Stones t-shirt and glasses, holds a piece of meat, while the person on the right, in a red jacket, also eats a similar food item.",41,Qwen/Qwen3-VL-8B-Instruct,0.3621601462364197,928,True,928,results/generalization_100_seed1/samples/images/018_928.jpg,64,18,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A woman with a red jacket and her companion eating snacks."", ""A young man and woman enjoy some ribs in the evening."", ""Two people are eating barbecue ribs at night."", ""A man and a woman about to eat."", ""These two people are eating.""]",1,0.2568815350532532,test,0.0,,,,0.2932344675064087,0.1660731583833694,0.06892567873001099,0.09080837666988378,True,True
False,a1aeab35cffb79d869dd520a54dd39e9d7a8e35f,clip_siglip_generalization_v1,"A dynamic breakdancer leaps mid-air on a stage, captivating a crowd of kids and adults at an outdoor festival.",19,Qwen/Qwen3-VL-8B-Instruct,0.3389223217964172,29272,False,29272,results/generalization_100_seed1/samples/images/019_29272.jpg,64,19,baseline,Baseline,Write a caption for this image.,"[""A man on stage in the act of jumping, with a little boy in the background really enjoying it."", ""A man with braids, a t-shirt, and sweatpants is dancing in front of a crowd of people."", ""An African American man is jumping in the air, while a boy claps."", ""A man jumps rope while a crowd of people watch him."", ""A black man is jumping and a crowd is gathered""]",1,0.1844912767410278,test,0.0,,,,0.3389223217964172,0.1844912767410278,0.0,0.0,False,False
False,18ab54064f7f2ab8177f1457f6cd031a99a6704d,clip_siglip_generalization_v1,"A breakdancer with dreadlocks and a black t-shirt is mid-air, performing a dynamic jump on a stage in front of an audience of children and adults. He wears loose gray sweatpants and sneakers, and his arms are extended as he executes the move. A young boy in a blue shirt stands nearby, watching",53,Qwen/Qwen3-VL-8B-Instruct,0.3021653890609741,29272,False,29272,results/generalization_100_seed1/samples/images/019_29272.jpg,64,19,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A man on stage in the act of jumping, with a little boy in the background really enjoying it."", ""A man with braids, a t-shirt, and sweatpants is dancing in front of a crowd of people."", ""An African American man is jumping in the air, while a boy claps."", ""A man jumps rope while a crowd of people watch him."", ""A black man is jumping and a crowd is gathered""]",1,0.2033141404390335,test,0.0,,,,0.3389223217964172,0.1844912767410278,-0.03675693273544306,0.018822863698005704,False,True
False,30ac3c4d5e124dc019f8b72ccf05e0ff698a7d44,clip_siglip_generalization_v1,"A group of hikers with colorful backpacks trek along a grassy trail, ascending a mountain ridge with snow-capped peaks and a distant fjord visible under a bright, overcast sky.",29,Qwen/Qwen3-VL-8B-Instruct,0.3480964303016662,27386,False,27386,results/generalization_100_seed1/samples/images/020_27386.jpg,64,20,baseline,Baseline,Write a caption for this image.,"[""A single-file group of people wearing backpacks and other gear are hiking up the side of a green-covered mountain."", ""A group of backpackers treks across a green hill with snowcapped mountains off in the distance."", ""A line of backpackers trekking across a very green, hilly landscape."", ""A group of people are hiking along a grassy area."", ""Hiking in the mountains to have a scenic picnic.""]",1,0.2034692913293838,test,0.0,,,,0.3480964303016662,0.2034692913293838,0.0,0.0,False,False
False,4bbf64b0481819859450774322d0461d6b8a59cf,clip_siglip_generalization_v1,"A line of hikers with large backpacks carefully follows a narrow dirt trail across a grassy hillside, moving toward distant, snow-dusted mountains under an overcast sky.",26,Qwen/Qwen3-VL-8B-Instruct,0.3353824913501739,27386,False,27386,results/generalization_100_seed1/samples/images/020_27386.jpg,64,20,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A single-file group of people wearing backpacks and other gear are hiking up the side of a green-covered mountain."", ""A group of backpackers treks across a green hill with snowcapped mountains off in the distance."", ""A line of backpackers trekking across a very green, hilly landscape."", ""A group of people are hiking along a grassy area."", ""Hiking in the mountains to have a scenic picnic.""]",1,0.2004605829715728,test,0.0,,,,0.3480964303016662,0.2034692913293838,-0.01271393895149231,-0.003008708357811002,False,False
False,ff184326fda0fa7b2a8f5900a454ee85c814a325,clip_siglip_generalization_v1,"A passionate crowd member raises his hand in support as a performer sings on stage at an Amnesty International event, illuminated by vibrant stage lights.",25,Qwen/Qwen3-VL-8B-Instruct,0.2867347598075866,12773,False,12773,results/generalization_100_seed1/samples/images/021_12773.jpg,64,21,baseline,Baseline,Write a caption for this image.,"[""A man in blue jeans is sitting on the shoulders of another person as he interacts with a woman performer on stage at a concert."", ""A woman with a microphone on a stage points the microphone at a man who is standing in the audience in front of her"", ""A fan sitting on someone's shoulders is waving to a woman on a stage that says Amnesty International."", ""Woman on stage at Amnesty International event exchanges gestures with man offstage."", ""A woman on stage points to a man holding up his hand""]",1,0.1798423677682876,test,0.0,,,,0.2867347598075866,0.1798423677682876,0.0,0.0,False,False
False,4931fc6f543799cd6106df20d66e24687d4e001d,clip_siglip_generalization_v1,"A man in a light gray shirt and jeans, seen from behind and slightly to the side, raises his right hand in a gesture of applause or acknowledgment toward a female singer on stage. The singer, wearing a patterned dress and holding a microphone, stands center-stage under bright green and white spotlights. Behind her,",54,Qwen/Qwen3-VL-8B-Instruct,0.3297643065452575,12773,False,12773,results/generalization_100_seed1/samples/images/021_12773.jpg,64,21,observer_specific_supported,Observer Specific Supported,"Write one specific caption as a careful human observer would: state what is visibly happening, name the important subjects and objects, and include only scene meanings that are clearly supported.","[""A man in blue jeans is sitting on the shoulders of another person as he interacts with a woman performer on stage at a concert."", ""A woman with a microphone on a stage points the microphone at a man who is standing in the audience in front of her"", ""A fan sitting on someone's shoulders is waving to a woman on a stage that says Amnesty International."", ""Woman on stage at Amnesty International event exchanges gestures with man offstage."", ""A woman on stage points to a man holding up his hand""]",1,0.1843508780002594,test,0.0,,,,0.2867347598075866,0.1798423677682876,0.0430295467376709,0.004508510231971796,True,True
